"cod_isco6","Parent","txt_isco6"
45303053,21130,""
45303054,21130,"Milk products chemist"
45303055,21130,"Hair analyst"
45303056,21130,""
45303057,21130,""
45303058,21130,""
45303059,21130,""
45303060,21130,"Polymerisation specialist"
45303061,21130,"Physical chemist"
45303062,21130,"Chemical expert"
45303063,21130,"Petroleum chemist"
45303064,21130,"Development chemist"
45303065,21130,"Food scientist"
45303066,21130,""
45303067,21130,"Dipl. chem. eth"
45303068,21130,""
45303069,21130,"Forensic chemist"
45303070,21130,"Synthesis chemist"
45303071,21130,"Analysis chemist"
45303072,21130,"Environmental chemist"
45303073,21130,"Medical chemist"
45303074,21130,"Pharmaceutical chemist"
45303075,21130,""
45303076,21130,""
45304001,21200,""
45304002,21200,""
45304003,21200,"Mathematician"
45304004,21200,""
45304005,21200,""
45304006,21200,"Population statistician"
45304007,21200,"Social statistician"
45304008,21200,"Economic statistician"
45304009,21200,"Mathematical statistician"
45304010,21200,"Dr. sc. math."
45304011,21200,""
45304012,33140,""
45304013,21200,"Statistics analyst"
45304014,21200,""
45304015,21200,"Statistician"
45304016,21200,"Actuary (insurance)"
45304017,21200,""
45304018,21200,"Insurance mathematician"
45304019,26310,"Econometrician"
45304020,21200,"Economic mathematician"
45304021,21200,"Biostatistician"
45304022,21310,""
45304023,21200,"Technomathematician"
45304024,21200,""
45304025,21200,""
45304026,21200,"Business mathematician"
45304027,21200,""
45304028,21200,""
45304029,21200,""
45304030,21200,""
45304031,21200,""
45304032,21200,""
45305001,21110,"Dipl. phys. eth"
45305002,21110,""
45305003,21110,"Astrophysicist"
45305004,21310,"Biophysicist"
45305005,21110,"Physicist"
45305006,21110,"Physicist, physics of light"
45305007,21110,"Radiophysicist"
45305008,21110,"Industrial physicist"
45305009,21110,"Atomic physicist"
45305010,21110,"Aerodynamicist"
45305011,21110,"Thermophysicist"
45305012,21110,"Building physicist"
45305013,21110,""
45305014,21110,""
45305015,21140,"Geophysicist"
45305016,21110,""
45305017,21110,""
45305018,21110,"Ballistician"
45305019,21110,"Electrophysicist"
45305020,21110,""
45305021,21110,"Electroacoustician"
45305022,21110,"Rheologist"
45305023,21110,"Acoustician"
45305024,21110,"Spectrometry analyst"
45305025,21110,""
45305026,21110,""
45305027,21110,"Nuclear physicist"
45305028,21110,"Technical physicist"
45305029,21110,"Radiation protection physicist"
45305030,21110,"Nuclear expert"
45305031,21110,"Electronics physicist"
45305032,21110,"Theoretical physicist"
45305033,21110,"Experimental physicist"
45305034,21110,"Petrophysicist"
45305035,21110,"Reactor physicist"
45305036,21110,"High energy physicist"
45305037,21110,"Medical physicist"
45305038,21110,"Environmental physicist"
45306001,21330,""
45306002,21330,"Environmental scientist"
45306003,21330,"Environmental protection specialist"
45306004,21330,"Ecologist"
45306005,21330,"Environmental adviser"
45306006,21330,"Nature and environmental specialist"
45306007,21430,"Environmental technologist"
45306008,21330,"Environmental researcher"
45306009,21430,"Aircraft noise specialist"
45306010,21330,"Water pollution control specialist"
45306011,21330,""
45306012,21330,"Environmentalist"
45306013,21330,""
45306014,21330,""
45306015,21330,""
45306016,22650,"Ecotrophologist"
45306017,21330,""
45306018,96120,"Recycling specialist"
45306019,21330,""
45306020,21330,"Environmental economist"
45306021,21330,"Environmental planner"
45306022,21330,"Environmental protection officer"
45306023,21310,"Forest pathologist"
45306024,21140,"Forest hydrologist"
45306025,21430,"Environmental measurements technician"
45306026,21430,"Environmental analyst"
45306027,21330,""
45306028,21330,""
45306029,21330,""
45307001,21000,"Lic. ès sc. nat."
45307002,21000,""
45307003,21000,""
45307004,21000,"Natural scientist"
45307005,21000,""
45307006,21000,""
45307007,20000,"Dr ès sciences"
45307008,21110,"Cyberneticist"
45307009,21000,"Dr. sc. nat."
45307010,21000,"Dr. phil. nat."
45307011,21000,"Dr. rer. nat."
45307012,21000,"Lic. rer. nat."
45307013,22660,""
45307014,21000,""
45307015,21000,"Lic. phil. nat."
45307016,20000,"Dr. sc. tech."
45307017,21000,""
45307018,22650,"Nutrition scientist"
45307019,21400,"Lic. ès sc. tech."
45307020,21000,"Lic. phil. ii"
45307021,21000,"Dr. phil. ii"
45307022,21110,"Metrologist"
45307023,21450,""
45307024,21200,"Cryptologist"
45307025,21110,"Cosmologist"
45307026,21000,"Materials scientist"
45307027,21000,"Nanoscientist"
45307028,21000,""
46101001,75430,""
46101002,43230,"Freight controller"
46101003,75430,"Quality inspector"
46101004,75430,"Quality controller"
46101005,75430,""
46101006,75430,"Raw material controller"
46101007,33510,"Luggage inspector"
46101008,75430,""
46101009,75430,"Fabrication controller"
46101010,75430,""
46101011,75430,"Piece controller"
46101012,75430,""
46101013,75430,"Quality inspector"
46101014,33590,"Assayer (precious metal tester)"
46101015,75430,""
46101016,75430,""
46101017,75430,""
46101018,75430,""
46101019,75430,""
46101020,75430,"Storage inspector"
46101021,75430,"Merchandise controller"
46101022,75430,""
46101023,75430,""
46101024,93290,""
46101025,93290,"Merchandise sorter"
46101026,75430,"Precious stones sorter"
46101028,75430,""
46101029,75430,""
46101030,75430,"Assembly controller"
46101031,75430,"Material controller"
46101032,31190,""
46101033,75430,""
46101034,43230,""
46101035,33590,""
46101036,75430,"Apparatus controller (quality control)"
46101037,75430,"Ultrasonic controller"
46101038,75430,""
46101039,75430,"Quality control worker"
46102001,81830,"Bale packer"
46102002,81830,"Packer"
46102003,93210,""
46102004,43210,""
46102005,81830,""
46102006,81830,""
46102008,81830,""
46102009,81830,""
46102010,81830,""
46102011,81830,"Packager"
46102012,93210,""
46102013,81830,""
46102014,93210,"Labeller (hand)"
46102015,81830,"Packer"
46102016,81830,""
46102017,81830,""
46102018,81830,""
46102019,81830,""
46102020,81830,""
46102021,81830,""
46102022,81830,""
46102023,81830,"Packing machine operator"
46102024,93210,""
46102025,81830,""
46102026,81830,""
46102027,81830,"Labelling machine operator"
46102028,93210,""
46102029,81830,""
46102030,81830,""
46102031,93290,""
46102032,31220,""
46102033,31220,""
46102034,81830,"Cosmetics packager"
46102035,81830,"Pharmaceuticals packager"
46102036,81830,""
46102037,81830,"Industrial packager"
46102038,81830,""
46102039,81830,""
46102040,81830,""
46102041,81830,""
46102042,81830,"Packaging assistant"
46102043,93210,""
46103001,43210,""
46103002,43210,"Stockkeeper"
46103003,43210,"Storeman"
46103004,43210,"Chief stockist"
46103005,43210,""
46103006,43210,"Chief storer"
46103007,43210,""
46103008,43210,""
46103009,43210,""
46103010,93330,""
46103011,43210,""
46103012,43210,"Tool manager"
46103013,43210,""
46103014,43210,""
46103015,43210,"Materials manager"
46103016,43210,"Storage specialist"
46103017,43210,"Stockman (storer)"
46103018,43210,""
46103019,43210,""
46103020,43210,"Storekeeper"
46103021,43210,""
46103022,43210,""
46103023,43210,""
46103024,54140,""
46103025,54140,""
46103026,54140,""
46103027,54140,""
46103028,93330,"Warehouse assistant"
46103029,43210,""
46103030,43210,""
46103031,52230,""
46103032,93330,"Stockist (warehouse clerk)"
46103033,93330,"Warehouse worker"
46103034,54140,"Materials supervisor"
46103035,43210,""
46103036,93330,""
46103037,43210,""
46103038,43210,""
46103039,43210,""
46103040,43210,""
46103041,43210,"Head of stockroom"
46103042,43210,""
46103043,43210,""
46103044,43210,""
46103045,93340,"Shelf stacker"
46103046,43210,""
46103047,93330,""
46103048,54140,""
46103050,43210,""
46103051,43210,""
46103052,43210,""
46103053,43210,""
46103054,43210,""
46103055,81601,""
46103056,43210,""
46103057,71272,""
46103058,43210,""
46103059,43210,""
46103060,43210,""
46103061,43210,"Warehouse clerk"
46103062,43210,"Spare parts storage chief"
46103063,43210,"Stockroom logistician"
46103064,43210,""
46103065,43210,""
46103066,43210,""
46103067,93330,""
46103068,43210,"Warehouse revisor"
46103069,43210,""
46103070,43210,""
46103071,43210,""
46103072,43210,""
46104001,34210,"Jockey"
46104002,34210,"Swimmer"
46104003,34210,""
46104004,34210,"Motorcycle racer"
46104005,34220,"Trainer"
46104006,34220,"Club trainer"
46104007,34220,"Football coach"
46104008,34210,"Professional footballer"
46104009,34210,"Wrestler"
46104010,34220,"Billiard champion"
46104011,34210,""
46104012,34220,"Skating trainer"
46104013,34210,"Professional skier"
46104014,34210,"Professional sportsman | Professional sportswoman"
46104015,34220,"Ice hockey coach"
46104016,34210,"Ice figure skater"
46104017,34210,""
46104018,34210,"Golf player"
46104019,34220,"Basketball coach"
46104020,34220,""
46104021,34210,"Skydiving specialist"
46104022,34230,"Fitness instructor"
46104023,34210,"Parachutist"
46104024,34210,""
46104025,34210,"Athlete"
46104026,34210,"Basketball player"
46104027,34210,"Bobsledder"
46104028,34210,"Boxer"
46104029,34210,"Jockey"
46104030,34210,"Racing car driver"
46104031,34210,"Racing cyclist"
46104032,34210,"Footballer"
46104033,34210,""
46104034,34210,"Handball player"
46104035,34210,"Ice hockey player"
46104036,34210,"Tennis player"
46104037,34210,"Judoka"
46104038,34210,"Figure skater"
46104039,34210,"Sailor (yachtsman) | Sailor (yachtswoman)"
46104040,34210,"Rower"
46104041,34210,"Ski racer"
46104042,34220,""
46104043,34230,"Disabled sports coach"
46104044,34210,"Car racing driver"
46104045,34210,"Oarsman | Oarswoman"
46104046,34220,"Coach"
46104047,34210,"Fencer"
46104048,34210,"Rugby player"
46104049,34210,"Volleyball player"
46104050,34220,"Volleyball coach"
46104051,34220,"Skiing coach"
46104052,34220,"Squash coach"
46104053,34220,"Tennis coach"
46104054,34220,"Chess coach"
46104055,34230,"Fitness technician"
46104056,34230,""
46104058,34210,""
46104059,34210,"Chess player"
46104060,34220,""
46104061,61212,"Horse trainer"
46104062,34220,""
46104063,53222,""
46104065,34210,"Inline hockey player"
46104066,34210,"Floorball player"
46104067,22690,"Sport and movement scientist"
46104068,22690,"Movement scientist"
46104069,22690,"Sport scientist"
46104070,34210,"Professional sportsman, ice hockey | Professional sportswoman, ice hockey"
46104071,34210,"Professional sportsman, football | Professional sportswoman, football"
46104072,34210,"Professional sportsman, alpine skiing | Professional sportswoman, alpine skiing"
46104073,34210,"Professional sportsman, nordic skiing | Professional sportswoman, nordic skiing"
46104074,14310,""
46104075,14310,""
46104076,34220,""
46104077,34220,"Surf instructor"
46104078,34220,"Sports manager"
46104079,34220,"Sports animator"
46104080,34230,"Wellness trainer"
46104081,34220,"Endurance coach"
46104082,34210,"Snowboarder"
46104083,34220,""
46104084,34220,""
46104085,34220,"Curling coach"
46104086,34210,"Artistic gymnast"
46104087,34220,"Artistic gymnastics coach"
46104088,34220,"Rowing coach"
46104089,34230,"Nordic walking instructor"
46104090,34230,"Aquagym teacher"
46104091,34230,"Sports and fitness administrator"
46104092,34230,"Sports administrator"
46104093,34230,"Aqua fit instructor"
46104094,34230,"Cardio trainer"
46104095,34230,""
46104096,3100,""
46104097,34220,""
46104098,34230,""
46104099,34230,""
46104100,34230,""
46105001,34330,""
46105002,81420,""
46105003,75220,"Architectural model builder"
46105004,73170,""
46105005,93290,""
46105006,81420,""
46105007,73130,""
46105008,75220,""
46105009,73220,""
46105010,93290,""
46105011,75220,""
46105013,73170,""
46105014,75220,""
46105015,72220,"Technical model builder"
46105016,73180,""
46105017,73190,""
46105018,73170,""
46105019,73170,""
46105020,73170,""
46105021,73170,""
46105022,73170,""
46105023,73170,""
46105024,73170,""
46105025,73170,""
46105026,73170,""
46105027,73170,""
46105028,73170,""
46105029,73170,""
46105030,73170,""
46105031,73170,""
46105032,73170,""
46105033,73170,""
46105034,73170,""
46105035,82190,""
46105036,70000,""
46105037,70000,""
46105038,72220,""
46105039,70000,""
46105040,72330,""
46105041,73112,""
46105042,70000,""
46105043,73112,""
46105044,82190,""
46105045,73112,""
46105046,93290,""
46105047,73170,""
46105048,81000,""
46105049,71190,""
46105050,72220,""
46105051,82190,""
46105052,73190,""
46105053,73160,""
46105054,34330,""
46105055,72220,""
46105056,82190,""
46105057,75220,""
46105058,72220,""
46105059,34330,""
46105060,82190,""
46105061,73190,""
46105062,81420,""
46105063,81420,""
46105064,73170,""
46105065,81140,"Diamond cutter (industry)"
46105066,70000,""
46105067,93290,""
46105068,93290,""
46105069,75120,""
46105070,73190,""
46105071,70000,""
46105072,81140,""
46105073,75220,""
46105074,70000,""
46105075,93290,""
46105076,73170,""
46105077,73130,""
46105078,73170,""
46105079,34330,""
46105080,93290,""
46105081,73170,""
46105082,73170,""
46105083,81420,""
46105084,34330,""
46105085,70000,""
46105086,13200,""
46105087,93290,""
46105088,71320,""
46105089,82190,""
46105090,75220,""
46105091,75220,""
46105092,75220,""
46105093,75220,""
46105094,75220,""
46105095,96290,""
46105096,96290,""
46105097,96290,""
46105098,96290,""
46105099,96290,""
46105100,96290,""
46105101,73170,""
46105102,73170,""
46105103,75220,""
46105104,31180,""
46105106,81890,""
46105107,72220,""
46105108,93290,""
46105109,70000,""
46105110,96290,""
46105111,96290,""
46105112,93290,""
46105113,34330,""
46105114,31170,""
46105115,93120,""
46105116,81830,""
46105117,81890,""
46105118,93290,""
46105119,81890,""
46105120,71190,""
46105121,34330,""
46105122,51530,""
46105123,91120,""
46105124,93290,""
46105125,72220,""
46105126,73190,""
46105127,70000,""
46105128,31220,""
46105129,81601,""
46105130,70000,""
46105131,75100,""
46105132,81000,""
46105133,81000,""
46105134,90000,""
46105135,71262,""
46105136,81000,""
46105137,82190,""
46105138,71190,""
46105139,81420,""
46105140,73190,""
46105141,34330,""
46105142,82190,""
46105143,81220,""
46105144,73190,""
46106001,51620,""
46106002,96230,"Vending machine technician"
46106003,35210,""
46106004,34220,""
46106005,51530,"Ice master"
46106006,96290,""
46106007,96210,"Luggage carrier"
46106008,33550,""
46106009,96290,""
46106010,96230,""
46106011,32570,""
46106012,33220,""
46106013,33550,""
46106014,24210,""
46106015,96290,""
46106016,96290,""
46106017,96210,""
46106018,51420,"Slimming consultant"
46106019,51130,""
46106020,43220,""
46106021,20000,""
46106022,21441,""
46106023,96290,""
46106024,33550,""
46106025,96290,""
46106026,33150,""
46106027,33000,""
46106028,33130,""
46106029,33410,"Customer service manager"
46106030,24210,""
46106031,13440,""
46106032,50000,""
46106033,33000,""
46106034,51690,""
46106035,96290,""
46106036,96230,""
46106037,96290,""
46106038,33150,"Gemstone expert"
46106039,51690,""
46106040,14120,""
46106041,33590,""
46106042,96210,""
46106043,51610,""
46106044,30002,""
46106045,26430,""
46106046,26500,""
46106047,31190,""
46106048,26500,""
46106049,23510,""
46106050,96230,"Meter reader (gas, water, electricity)"
46106051,24210,""
46106052,33130,""
46106053,31231,""
46106054,96230,""
46106055,32570,""
46106056,96230,""
46106057,96230,"Meter reader (power station, gaswork, waterwork) | Meter reader (power station, gaswork, waterw"
46106058,33590,""
46106059,93120,""
46106060,96290,""
46106061,96290,""
46106062,24332,""
46106063,96290,""
46106064,34120,""
46106065,21441,""
46106066,21490,""
46106067,31190,""
46106068,96290,""
46106069,33150,"Gemmologist/gemstone expert"
46106070,33150,"Diamond expert"
46106071,53290,""
46106072,42120,"Bookmaker"
46106073,26190,""
46106074,12210,""
46106075,75490,"Ski serviceman"
46106076,51610,"Astro-psycho consultant"
46106077,51610,"Dowser"
46106078,51610,"Astrological counselor"
46106079,23510,""
46106080,93210,""
